Nro;Tipo Doc;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto;
1343;33;Del Giro;77585800-1;AMAR Y COMPANIA LIMITADA;4779;20-11-2017;20-11-2017 9:41;0;66000;12540;;;78540;;;;;0;;;;;
1344;33;Del Giro;99512120-4;SECURITAS S.A.;61578;17-11-2017;20-11-2017 9:50;0;2334517;443558;;;2778075;;;;;0;;;;;
1345;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232174;20-11-2017;20-11-2017 9:55;0;11639496;2211504;;;13851000;;;;;0;;;;;
1346;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232177;20-11-2017;20-11-2017 9:55;0;8119916;1542784;;;9662700;;;;;0;;;;;
1347;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232176;20-11-2017;20-11-2017 9:55;0;13121597;2493103;;;15614700;;;;;0;;;;;
1348;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232180;20-11-2017;20-11-2017 9:55;0;8119916;1542784;;;9662700;;;;;0;;;;;
1349;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232183;20-11-2017;20-11-2017 9:55;0;8496470;1614329;;;10110799;;;;;0;;;;;
1350;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232190;20-11-2017;20-11-2017 9:56;0;17355000;3297450;;;20652450;;;;;0;;;;;
1351;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232182;20-11-2017;20-11-2017 9:55;0;14877000;2826630;;;17703630;;;;;0;;;;;
1352;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232181;20-11-2017;20-11-2017 9:55;0;5867899;1114901;;;6982800;;;;;0;;;;;
1353;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232185;20-11-2017;20-11-2017 9:55;0;12516639;2378161;;;14894800;;;;;0;;;;;
1354;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232186;20-11-2017;20-11-2017 9:55;0;22895294;4350106;;;27245400;;;;;0;;;;;
1355;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232195;20-11-2017;20-11-2017 9:56;0;17577000;3339630;;;20916630;;;;;0;;;;;
1356;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232192;20-11-2017;20-11-2017 9:56;0;7895378;1500122;;;9395500;;;;;0;;;;;
1357;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232199;20-11-2017;20-11-2017 9:56;0;14877000;2826630;;;17703630;;;;;0;;;;;
1358;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232198;20-11-2017;20-11-2017 9:56;0;12012941;2282459;;;14295400;;;;;0;;;;;
1359;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232197;20-11-2017;20-11-2017 9:56;0;5404034;1026766;;;6430800;;;;;0;;;;;
1360;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232193;20-11-2017;20-11-2017 9:56;0;11743530;2231271;;;13974801;;;;;0;;;;;
1361;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232194;20-11-2017;20-11-2017 9:56;0;10815798;2055002;;;12870800;;;;;0;;;;;
1362;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232196;20-11-2017;20-11-2017 9:56;0;13289748;2525052;;;15814800;;;;;0;;;;;
1363;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232201;20-11-2017;20-11-2017 9:56;0;5404034;1026766;;;6430800;;;;;0;;;;;
1364;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232170;20-11-2017;20-11-2017 9:55;0;11639496;2211504;;;13851000;;;;;0;;;;;
1365;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232171;20-11-2017;20-11-2017 9:55;0;16011000;3042090;;;19053090;;;;;0;;;;;
1366;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232172;20-11-2017;20-11-2017 9:55;0;20459400;3887286;;;24346686;;;;;0;;;;;
1367;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232178;20-11-2017;20-11-2017 9:55;0;14877000;2826630;;;17703630;;;;;0;;;;;
1368;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232173;20-11-2017;20-11-2017 9:55;0;5404034;1026766;;;6430800;;;;;0;;;;;
1369;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232175;20-11-2017;20-11-2017 9:55;0;11639496;2211504;;;13851000;;;;;0;;;;;
1370;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232187;20-11-2017;20-11-2017 9:55;0;7404202;1406798;;;8811000;;;;;0;;;;;
1371;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232179;20-11-2017;20-11-2017 9:55;0;8119916;1542784;;;9662700;;;;;0;;;;;
1372;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232189;20-11-2017;20-11-2017 9:56;0;7895378;1500122;;;9395500;;;;;0;;;;;
1373;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232188;20-11-2017;20-11-2017 9:56;0;7651009;1453692;;;9104701;;;;;0;;;;;
1374;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232184;20-11-2017;20-11-2017 9:55;0;8354369;1587330;;;9941699;;;;;0;;;;;
1375;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232191;20-11-2017;20-11-2017 9:56;0;10151848;1928851;;;12080699;;;;;0;;;;;
1376;33;Del Giro;96726670-1;FORUM DISTRIBUIDORA S A;232200;20-11-2017;20-11-2017 9:56;0;20935200;3977688;;;24912888;;;;;0;;;;;
1377;33;Del Giro;79700960-1;SOCIEDAD COMERCIAL ZAMBRANO Y CIA. LTDA.;27764;20-11-2017;20-11-2017 10:00;0;7899;1501;;;9400;;;;;0;;;;;
1378;33;Del Giro;76177028-4;MUNOZ Y HERNANDEZ LIMITADA;516;20-11-2017;20-11-2017 10:01;0;146000;27740;;;173740;;;;;0;;;;;
1379;33;Del Giro;76005843-2;South Pacific Motor Chile S.A;81229;20-11-2017;20-11-2017 10:28;0;164000;31160;;;195160;;;;;0;;;;;
1380;33;Del Giro;76005843-2;South Pacific Motor Chile S.A;81228;20-11-2017;20-11-2017 10:28;0;164000;31160;;;195160;;;;;0;;;;;
1381;33;Del Giro;76381436-K;COMPRAVENTA DE REPUESTOS AUTOMOTRICES Y SERVICIOS ISFRAN LIMITADA;2537;20-11-2017;20-11-2017 10:27;0;8403;1597;;;10000;;;;;0;;;;;
1382;33;Del Giro;76462709-1;SOCIEDAD COMERCIAL J&M LIMITADA;2306;20-11-2017;20-11-2017 10:32;0;83294;15826;;;99120;;;;;0;;;;;
1383;33;Del Giro;16009321-8;RODOLFO ESTEBAN ARAVENA ORTIZ;92;20-11-2017;20-11-2017 10:55;0;594000;112860;;;706860;;;;;0;;;;;
1384;33;Del Giro;96364000-5;MMC Chile S.A.;436057;20-11-2017;20-11-2017 11:13;0;45947;8730;;;54677;;;;;0;;;;;
1385;33;Del Giro;96364000-5;MMC Chile S.A.;436058;20-11-2017;20-11-2017 11:13;0;66648;12663;;;79311;;;;;0;;;;;
1386;33;Del Giro;78703910-3;FORD MOTOR COMPANY CHILE SPA;155652;20-11-2017;20-11-2017 11:15;0;92060;17491;;;109551;;;;;0;;;;;
1387;33;Del Giro;78703910-3;FORD MOTOR COMPANY CHILE SPA;155653;20-11-2017;20-11-2017 11:15;0;9423;1790;;;11213;;;;;0;;;;;
1388;33;Del Giro;78703910-3;FORD MOTOR COMPANY CHILE SPA;155654;20-11-2017;20-11-2017 11:15;0;1047;199;;;1246;;;;;0;;;;;
1389;33;Del Giro;78703910-3;FORD MOTOR COMPANY CHILE SPA;155655;20-11-2017;20-11-2017 11:15;0;156714;29776;;;186490;;;;;0;;;;;
1390;33;Del Giro;78703910-3;FORD MOTOR COMPANY CHILE SPA;155656;20-11-2017;20-11-2017 11:15;0;67329;12793;;;80122;;;;;0;;;;;
1391;33;Del Giro;78703910-3;FORD MOTOR COMPANY CHILE SPA;155657;20-11-2017;20-11-2017 11:15;0;14447;2745;;;17192;;;;;0;;;;;
1392;33;Del Giro;78703910-3;FORD MOTOR COMPANY CHILE SPA;155658;20-11-2017;20-11-2017 11:15;0;62953;11961;;;74914;;;;;0;;;;;
1393;33;Del Giro;78703910-3;FORD MOTOR COMPANY CHILE SPA;155659;20-11-2017;20-11-2017 11:15;0;75250;14298;;;89548;;;;;0;;;;;
1394;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362548;20-11-2017;20-11-2017 11:16;0;20288;3855;;;24143;;;;;0;;;;;
1395;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362549;20-11-2017;20-11-2017 11:16;0;166011;31542;;;197553;;;;;0;;;;;
1396;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362550;20-11-2017;20-11-2017 11:16;0;58680;11149;;;69829;;;;;0;;;;;
1397;61;Del Giro;16009321-8;RODOLFO ESTEBAN ARAVENA ORTIZ;59;20-11-2017;20-11-2017 11:00;0;17820;3386;;;21206;;;;;0;;;;;
1398;33;Del Giro;7948854-2;FERNANDO MIGUEL DEL CARMEN CASTILLO SEPULVEDA;2693;20-11-2017;20-11-2017 11:21;0;5000;950;;;5950;;;;;0;;;;;
1399;33;Del Giro;76281608-3;AUDIOMUNDO SPA;4212;20-11-2017;20-11-2017 11:45;0;21008;3992;;;25000;;;;;0;;;;;
1400;33;Del Giro;96676670-0;Comercial Chrysler S.A.;485078;20-11-2017;20-11-2017 11:57;0;249291;47365;;;296656;;;;;0;;;;;
1401;33;Del Giro;96555640-0;Comercial Itala S.A.;211758;20-11-2017;20-11-2017 12:01;0;27279;5183;;;32462;;;;;0;;;;;
1402;33;Del Giro;96364000-5;MMC Chile S.A.;436091;20-11-2017;20-11-2017 12:02;0;607487;115423;;;722910;;;;;0;;;;;
1403;33;Del Giro;96364000-5;MMC Chile S.A.;436090;20-11-2017;20-11-2017 12:02;0;52523;9979;;;62502;;;;;0;;;;;
1404;33;Del Giro;76733480-K;COMERCIAL TIER S.A.;12267;20-11-2017;20-11-2017 12:03;0;135800;25802;;;161602;;;;;0;;;;;
1405;33;Del Giro;76752933-3;BANQUETERÍA NEWEN DEL SUR SPA;18;20-11-2017;20-11-2017 12:09;0;60000;11400;;;71400;;;;;0;;;;;
1406;33;Del Giro;96938840-5;BLUE EXPRESS S.A;106984;20-11-2017;20-11-2017 12:10;0;568404;107997;;;676401;;;;;0;;;;;
1407;33;Del Giro;76733480-K;COMERCIAL TIER S.A.;12269;20-11-2017;20-11-2017 12:11;0;159655;30334;;;189989;;;;;0;;;;;
1408;33;Del Giro;85184600-K;CRUZ Y CIA;264991;20-11-2017;20-11-2017 12:13;0;928968;176504;;;1105472;;;;;0;;;;;
1409;33;Del Giro;76752933-3;BANQUETERÍA NEWEN DEL SUR SPA;19;20-11-2017;20-11-2017 12:16;0;105000;19950;;;124950;;;;;0;;;;;
1410;33;Del Giro;76733480-K;COMERCIAL TIER S.A.;12270;20-11-2017;20-11-2017 12:28;0;118915;22594;;;141509;;;;;0;;;;;
1411;33;Del Giro;76379756-2;SERVICIOS MECANICOS SISA LIMITADA;572;20-11-2017;20-11-2017 11:54;0;35000;6650;;;41650;;;;;0;;;;;
1412;33;Del Giro;16062127-3;PABLO VICENTE FERNANDEZ CAMPOS;452;20-11-2017;20-11-2017 12:42;0;70000;13300;;;83300;;;;;0;;;;;
1413;33;Del Giro;79859230-0;SOC COMERCIAL TAPITEX LIMITADA;711;20-11-2017;20-11-2017 12:46;0;185000;35150;;;220150;;;;;0;;;;;
1414;33;Del Giro;76733480-K;COMERCIAL TIER S.A.;12266;20-11-2017;20-11-2017 12:00;0;169915;32284;;;202199;;;;;0;;;;;
1415;33;Del Giro;81915900-9;COOP DE SERVICIOS DE DUENOS DE AUTOTOBUS;94581;20-11-2017;20-11-2017 12:06;0;16337;3104;;;30000;;;;;0;;35;10559;1;
1416;33;Del Giro;76733480-K;COMERCIAL TIER S.A.;12268;20-11-2017;20-11-2017 12:06;0;742000;140980;;;882980;;;;;0;;;;;
1417;33;Del Giro;96792430-K;SODIMAC S.A.;87208183;20-11-2017;20-11-2017 13:03;0;88194;16757;;;104951;;;;;0;;;;;
1418;33;Del Giro;78976170-1;Comercializadora NEBA Autos Ltda.;31630;20-11-2017;20-11-2017 12:14;0;76800;14592;;;91392;;;;;0;;;;;
1419;33;Del Giro;76245828-4;Porsche Chile SpA;1230637;20-11-2017;20-11-2017 12:31;0;91681;17419;;;109100;;;;;0;;;;;
1420;33;Del Giro;76245828-4;Porsche Chile SpA;1230670;20-11-2017;20-11-2017 13:43;0;31910;6063;;;37973;;;;;0;;;;;
1421;33;Del Giro;76245828-4;Porsche Chile SpA;1230684;20-11-2017;20-11-2017 13:43;0;51144;9717;;;60861;;;;;0;;;;;
1422;33;Del Giro;16062127-3;PABLO VICENTE FERNANDEZ CAMPOS;451;20-11-2017;20-11-2017 12:39;0;487500;92625;;;580125;;;;;0;;;;;
1423;33;Del Giro;77283620-1;JUAN TORRES Y LOPEZ LTDA;21904;20-11-2017;20-11-2017 12:39;0;8655;1645;;;10300;;;;;0;;;;;
1424;33;Del Giro;81915900-9;COOP DE SERVICIOS DE DUENOS DE AUTOTOBUS;94594;20-11-2017;20-11-2017 13:45;0;31173;5923;;;50643;;;;;0;;35;12206;1;
;33;Del Giro;81915900-9;COOP DE SERVICIOS DE DUENOS DE AUTOTOBUS;94594;20-11-2017;;;;;;;;;;;;;;;28;1341;1
1425;33;Del Giro;76245828-4;Porsche Chile SpA;1230649;20-11-2017;20-11-2017 12:41;0;654284;124314;;;778598;;;;;0;;;;;
1426;33;Del Giro;16062127-3;PABLO VICENTE FERNANDEZ CAMPOS;453;20-11-2017;20-11-2017 12:44;0;56000;10640;;;66640;;;;;0;;;;;
1427;33;Del Giro;96899100-0;COMERCIALIZADORA DITEC AUTOMOVILES S A;1127421;20-11-2017;20-11-2017 14:02;0;102440;19464;;;121904;;;;;0;;;;;
1428;33;Del Giro;96676670-0;Comercial Chrysler S.A.;485114;20-11-2017;20-11-2017 14:05;0;52858;10043;;;62901;;;;;0;;;;;
1429;33;Del Giro;96676670-0;Comercial Chrysler S.A.;485115;20-11-2017;20-11-2017 14:05;0;54083;10276;;;64359;;;;;0;;;;;
1430;33;Del Giro;96676670-0;Comercial Chrysler S.A.;485116;20-11-2017;20-11-2017 14:05;0;78228;14863;;;93091;;;;;0;;;;;
1431;33;Del Giro;96364000-5;MMC Chile S.A.;436114;20-11-2017;20-11-2017 14:11;0;177075;33644;;;210719;;;;;0;;;;;
1432;33;Del Giro;96364000-5;MMC Chile S.A.;436115;20-11-2017;20-11-2017 14:11;0;247167;46962;;;294129;;;;;0;;;;;
1433;33;Del Giro;96364000-5;MMC Chile S.A.;436116;20-11-2017;20-11-2017 14:11;0;228496;43414;;;271910;;;;;0;;;;;
1434;33;Del Giro;96364000-5;MMC Chile S.A.;436117;20-11-2017;20-11-2017 14:11;0;192266;36531;;;228797;;;;;0;;;;;
1435;33;Del Giro;96364000-5;MMC Chile S.A.;436118;20-11-2017;20-11-2017 14:11;0;12673;2408;;;15081;;;;;0;;;;;
1436;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362598;20-11-2017;20-11-2017 14:12;0;248307;47178;;;295485;;;;;0;;;;;
1437;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362600;20-11-2017;20-11-2017 14:12;0;113701;21603;;;135304;;;;;0;;;;;
1438;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362601;20-11-2017;20-11-2017 14:12;0;228551;43425;;;271976;;;;;0;;;;;
1439;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362603;20-11-2017;20-11-2017 14:12;0;1502295;285436;;;1787731;;;;;0;;;;;
1440;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362599;20-11-2017;20-11-2017 14:12;0;70849;13461;;;84310;;;;;0;;;;;
1441;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362602;20-11-2017;20-11-2017 14:12;0;28567;5428;;;33995;;;;;0;;;;;
1442;33;Del Giro;9425991-6;HEINZ HANZ GLADE CROVO;440;20-11-2017;20-11-2017 13:02;0;55000;10450;;;65450;;;;;0;;;;;
1443;33;Del Giro;84265600-1;COMERCIAL PIO NONO LIMITADA;37380;20-11-2017;20-11-2017 14:15;0;12605;2395;;;15000;;;;;0;;;;;
1444;33;Del Giro;76390989-1;NISSAN NISSAN CHILE SPA;248807;20-11-2017;20-11-2017 14:26;0;92218;17521;;;109739;;;;;0;;;;;
1445;33;Del Giro;76390989-1;NISSAN NISSAN CHILE SPA;248805;20-11-2017;20-11-2017 14:26;0;64253;12208;;;76461;;;;;0;;;;;
1446;33;Del Giro;93297000-7;SUBARU CHILE S.A.;164203;20-11-2017;20-11-2017 14:28;0;153566;29178;;;182744;;;;;0;;;;;
1447;33;Del Giro;96931150-K;KIA CHILE S.A.;505273;20-11-2017;20-11-2017 14:28;0;29097;5528;;;34625;;;;;0;;;;;
1448;33;Del Giro;96931150-K;KIA CHILE S.A.;505275;20-11-2017;20-11-2017 14:28;0;35012;6652;;;41664;;;;;0;;;;;
1449;33;Del Giro;96931150-K;KIA CHILE S.A.;512021;20-11-2017;20-11-2017 14:30;0;118544;22523;;;141067;;;;;0;;;;;
1450;33;Del Giro;96931150-K;KIA CHILE S.A.;512022;20-11-2017;20-11-2017 14:30;0;10261;1950;;;12211;;;;;0;;;;;
1451;33;Del Giro;96931150-K;KIA CHILE S.A.;505285;20-11-2017;20-11-2017 14:37;0;103125;19594;;;122719;;;;;0;;;;;
1452;33;Del Giro;96870620-9;HONDA MOTOR DE CHILE S.A.;355348;20-11-2017;20-11-2017 14:37;0;20526008;3899942;;;24425950;;;;;0;;;;;
1453;33;Del Giro;96931150-K;KIA CHILE S.A.;505295;20-11-2017;20-11-2017 14:39;0;77633;14750;;;92383;;;;;0;;;;;
1454;33;Del Giro;96931150-K;KIA CHILE S.A.;505297;20-11-2017;20-11-2017 14:39;0;215169;40882;;;256051;;;;;0;;;;;
1455;33;Del Giro;76245828-4;Porsche Chile SpA;1230669;20-11-2017;20-11-2017 13:26;0;503157;95600;;;598757;;;;;0;;;;;
1456;33;Del Giro;93297000-7;SUBARU CHILE S.A.;164206;20-11-2017;20-11-2017 14:41;0;85837;16309;;;102146;;;;;0;;;;;
1457;33;Del Giro;93297000-7;SUBARU CHILE S.A.;164207;20-11-2017;20-11-2017 14:41;0;175872;33416;;;209288;;;;;0;;;;;
1458;33;Del Giro;93297000-7;SUBARU CHILE S.A.;164208;20-11-2017;20-11-2017 14:41;0;5454;1036;;;6490;;;;;0;;;;;
1459;33;Del Giro;93297000-7;SUBARU CHILE S.A.;164209;20-11-2017;20-11-2017 14:41;0;142776;27127;;;169903;;;;;0;;;;;
1460;33;Del Giro;93297000-7;SUBARU CHILE S.A.;164213;20-11-2017;20-11-2017 14:41;0;554872;105426;;;660298;;;;;0;;;;;
1461;33;Del Giro;96931150-K;KIA CHILE S.A.;505300;20-11-2017;20-11-2017 14:43;0;275315;52310;;;327625;;;;;0;;;;;
1462;33;Del Giro;96931150-K;KIA CHILE S.A.;505305;20-11-2017;20-11-2017 14:43;0;6003;1141;;;7144;;;;;0;;;;;
1463;33;Del Giro;96931150-K;KIA CHILE S.A.;505306;20-11-2017;20-11-2017 14:43;0;29649;5633;;;35282;;;;;0;;;;;
1464;33;Del Giro;96931150-K;KIA CHILE S.A.;505307;20-11-2017;20-11-2017 14:43;0;222817;42335;;;265152;;;;;0;;;;;
1465;33;Del Giro;96899100-0;COMERCIALIZADORA DITEC AUTOMOVILES S A;1127436;20-11-2017;20-11-2017 14:45;0;114575;21769;;;136344;;;;;0;;;;;
1466;33;Del Giro;76680321-0;COMERCIAL Y EVENTOS TECNOMAC LIMITADA;49;20-11-2017;20-11-2017 14:48;0;105000;19950;;;124950;;;;;0;;;;;
1467;33;Del Giro;96931150-K;KIA CHILE S.A.;505321;20-11-2017;20-11-2017 14:50;0;2069;393;;;2462;;;;;0;;;;;
1468;33;Del Giro;96931150-K;KIA CHILE S.A.;505324;20-11-2017;20-11-2017 14:50;0;43170;8202;;;51372;;;;;0;;;;;
1469;33;Del Giro;96364000-5;MMC Chile S.A.;436145;20-11-2017;20-11-2017 14:51;0;45422;8630;;;54052;;;;;0;;;;;
1470;33;Del Giro;96364000-5;MMC Chile S.A.;436149;20-11-2017;20-11-2017 14:51;0;95816;18205;;;114021;;;;;0;;;;;
1471;33;Del Giro;96364000-5;MMC Chile S.A.;436147;20-11-2017;20-11-2017 14:51;0;37716;7166;;;44882;;;;;0;;;;;
1472;33;Del Giro;96364000-5;MMC Chile S.A.;436148;20-11-2017;20-11-2017 14:51;0;316219;60082;;;376301;;;;;0;;;;;
1473;33;Del Giro;96364000-5;MMC Chile S.A.;436150;20-11-2017;20-11-2017 14:51;0;9564;1817;;;11381;;;;;0;;;;;
1474;33;Del Giro;96364000-5;MMC Chile S.A.;436146;20-11-2017;20-11-2017 14:51;0;546555;103845;;;650400;;;;;0;;;;;
1475;33;Del Giro;96364000-5;MMC Chile S.A.;436153;20-11-2017;20-11-2017 14:51;0;612105;116300;;;728405;;;;;0;;;;;
1476;33;Del Giro;96364000-5;MMC Chile S.A.;436152;20-11-2017;20-11-2017 14:51;0;115;22;;;137;;;;;0;;;;;
1477;33;Del Giro;96364000-5;MMC Chile S.A.;436151;20-11-2017;20-11-2017 14:51;0;101630;19310;;;120940;;;;;0;;;;;
1478;33;Del Giro;96555640-0;Comercial Itala S.A.;211786;20-11-2017;20-11-2017 14:51;0;22638;4301;;;26939;;;;;0;;;;;
1479;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362643;20-11-2017;20-11-2017 14:51;0;4500;855;;;5355;;;;;0;;;;;
1480;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362642;20-11-2017;20-11-2017 14:51;0;937597;178143;;;1115740;;;;;0;;;;;
1481;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362644;20-11-2017;20-11-2017 14:51;0;79083;15026;;;94109;;;;;0;;;;;
1482;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362646;20-11-2017;20-11-2017 14:51;0;815131;154875;;;970006;;;;;0;;;;;
1483;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362647;20-11-2017;20-11-2017 14:51;0;73038;13877;;;86915;;;;;0;;;;;
1484;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362645;20-11-2017;20-11-2017 14:51;0;29549;5614;;;35163;;;;;0;;;;;
1485;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362649;20-11-2017;20-11-2017 14:51;0;99228;18853;;;118081;;;;;0;;;;;
1486;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362648;20-11-2017;20-11-2017 14:51;0;70109;13321;;;83430;;;;;0;;;;;
1487;33;Del Giro;96984230-0;Ssangyong Motor Chile S.A.;362650;20-11-2017;20-11-2017 14:51;0;141693;26922;;;168615;;;;;0;;;;;
1488;33;Del Giro;76005843-2;South Pacific Motor Chile S.A;78265;20-11-2017;20-11-2017 14:53;0;7108;1351;;;8459;;;;;0;;;;;
1489;33;Del Giro;76005843-2;South Pacific Motor Chile S.A;78266;20-11-2017;20-11-2017 14:53;0;691001;131290;;;822291;;;;;0;;;;;
1490;33;Del Giro;76005843-2;South Pacific Motor Chile S.A;78264;20-11-2017;20-11-2017 14:53;0;108673;20648;;;129321;;;;;0;;;;;
1491;33;Del Giro;76245828-4;Porsche Chile SpA;1230675;20-11-2017;20-11-2017 13:43;0;6353;1207;;;7560;;;;;0;;;;;
1492;33;Del Giro;96899100-0;COMERCIALIZADORA DITEC AUTOMOVILES S A;1127440;20-11-2017;20-11-2017 14:56;0;655409;124528;;;779937;;;;;0;;;;;
1493;33;Del Giro;76680321-0;COMERCIAL Y EVENTOS TECNOMAC LIMITADA;50;20-11-2017;20-11-2017 14:57;0;175000;33250;;;208250;;;;;0;;;;;
1494;33;Del Giro;96931150-K;KIA CHILE S.A.;505329;20-11-2017;20-11-2017 14:57;0;310873;59066;;;369939;;;;;0;;;;;
1495;33;Del Giro;96931150-K;KIA CHILE S.A.;505330;20-11-2017;20-11-2017 14:57;0;183808;34924;;;218732;;;;;0;;;;;
1496;33;Del Giro;96931150-K;KIA CHILE S.A.;505333;20-11-2017;20-11-2017 14:57;0;513736;97610;;;611346;;;;;0;;;;;
1497;33;Del Giro;96931150-K;KIA CHILE S.A.;505334;20-11-2017;20-11-2017 14:59;0;258155;49049;;;307204;;;;;0;;;;;
1498;33;Del Giro;93297000-7;SUBARU CHILE S.A.;164221;20-11-2017;20-11-2017 15:02;0;30365;5769;;;36134;;;;;0;;;;;
1499;33;Del Giro;93297000-7;SUBARU CHILE S.A.;164223;20-11-2017;20-11-2017 15:02;0;1247;237;;;1484;;;;;0;;;;;
1500;33;Del Giro;78456430-4;GASTON SALDIAS N. Y CIA. LTDA.;6860;20-11-2017;20-11-2017 15:03;0;24000;4560;;;28560;;;;;0;;;;;
1501;33;Del Giro;78456430-4;GASTON SALDIAS N. Y CIA. LTDA.;6861;20-11-2017;20-11-2017 15:03;0;24000;4560;;;28560;;;;;0;;;;;
1502;33;Del Giro;78456430-4;GASTON SALDIAS N. Y CIA. LTDA.;6862;20-11-2017;20-11-2017 15:03;0;47000;8930;;;55930;;;;;0;;;;;
1503;33;Del Giro;96931150-K;KIA CHILE S.A.;496566;20-11-2017;20-11-2017 15:05;0;120000;22800;;;142800;;;;;0;;;;;
1504;33;Del Giro;96899100-0;COMERCIALIZADORA DITEC AUTOMOVILES S A;1127416;20-11-2017;20-11-2017 13:56;0;1015877;193017;;;1208894;;;;;0;;;;;
1505;33;Del Giro;96899100-0;COMERCIALIZADORA DITEC AUTOMOVILES S A;1127417;20-11-2017;20-11-2017 13:57;0;380856;72363;;;453219;;;;;0;;;;;
1506;33;Del Giro;96931150-K;KIA CHILE S.A.;505341;20-11-2017;20-11-2017 15:10;0;363127;68994;;;432121;;;;;0;;;;;
1507;33;Del Giro;96931150-K;KIA CHILE S.A.;505343;20-11-2017;20-11-2017 15:15;0;262308;49839;;;312147;;;;;0;;;;;
1508;33;Del Giro;76361137-K;CONCENTRADORES Y EJECUTORES DE NEGOCIOS SPA;1051;20-11-2017;20-11-2017 15:16;0;400000;76000;;;476000;;;;;0;;;;;
1509;33;Del Giro;77977880-0;COMERCIAL BIZHER SPA;7053;20-11-2017;20-11-2017 15:19;0;30000;5700;;;35700;;;;;0;;;;;
1510;33;Del Giro;96676670-0;Comercial Chrysler S.A.;485162;20-11-2017;20-11-2017 15:20;0;267359;50798;;;318157;;;;;0;;;;;
1511;33;Del Giro;96676670-0;Comercial Chrysler S.A.;485159;20-11-2017;20-11-2017 15:20;0;18445;3505;;;21950;;;;;0;;;;;
1512;33;Del Giro;96676670-0;Comercial Chrysler S.A.;485161;20-11-2017;20-11-2017 15:20;0;285114;54172;;;339286;;;;;0;;;;;
1513;33;Del Giro;96676670-0;Comercial Chrysler S.A.;485160;20-11-2017;20-11-2017 15:20;0;495138;94076;;;589214;;;;;0;;;;;
